business_persona,industry,location,years_in_operation,monthly_revenue_avg,monthly_expenses_avg,profit_margin,revenue_growth_rate,cash_flow_variability,num_transactions_per_month,avg_transaction_value,total_debt,debt_to_income_ratio,late_payment_count,missed_payments,repayment_history_score,revenue_volatility,expense_spikes,declining_revenue_trend,cash_flow_gaps,stress_index,payment_stress,liquidity_risk,industry_risk,default_risk
distressed,retail,urban,7,25669.506397754343,19910.92515971727,0.2243354877498094,0.013356977589464608,0.7971258523016908,184,139.5081869443171,101907.86500554063,3.9699970629141466,8,3,32,20461.827165473635,1,0,6,3.164587292410648,8.5,4.782755113810144,0.4,1
distressed,retail,urban,7,70978.09200551102,65814.79286857019,0.07274496948354046,-0.00513635377419458,0.7280269993915522,96,739.3551250574064,129983.17739504506,1.8313140537076236,4,2,60,51673.967345309706,1,1,5,1.3332460754643412,5.0,3.6401349969577614,0.4,1
stable,retail,urban,18,115392.64655339043,80627.07538850345,0.30128064658610176,0.17257053692481886,0.1034661759239167,616,187.3257249243351,35197.57645850148,0.30502443188367373,1,0,96,11939.235868619435,0,0,1,0.031559711530368934,0.5,0.1034661759239167,0.4,0
stable,services,urban,14,139016.1307111186,109871.7892931146,0.20964719179652017,0.16883032833397976,0.19896803164961752,671,207.17754204339585,39900.901608933375,0.28702353751917564,0,0,100,27659.76589513721,0,0,1,0.05710850829730052,0.0,0.19896803164961752,0.3,0
distressed,services,rural,4,64948.805168227955,47229.89018656644,0.27281356347921487,-0.3167896010402263,0.4986814270419575,341,190.46570430565382,143919.99055482002,2.2158989712288606,10,1,48,32388.76284596198,1,1,6,1.1050276611532137,6.5,2.992088562251745,0.3,1
growth,retail,peri-urban,4,81222.1752748033,54778.36309152779,0.32557379919716206,0.01763915371948724,0.2501245796429463,298,272.55763515034664,80572.28048614945,0.9919985547486875,5,0,80,20315.662448295883,1,0,4,0.24812322151292573,2.5,1.0004983185717853,0.4,1
growth,services,rural,3,59638.33420391889,45083.741465005376,0.24404760684876936,0.22873616551140416,0.24266958463808078,567,105.18224727322556,43054.88782379548,0.721933105585741,0,1,88,14472.409789772042,0,0,4,0.17519120686897147,1.5,0.9706783385523231,0.3,1
distressed,services,peri-urban,6,25700.965829880486,14606.711654350052,0.4316668194092542,-0.22815374068632877,0.5556659153079969,326,78.83731849656591,90967.34625345288,3.5394524414211825,2,1,80,14281.150702160094,0,1,1,1.9667530805514257,2.5,0.5556659153079969,0.3,1
distressed,services,rural,5,57015.42964783743,48548.50289652965,0.1485023756482194,-0.026081143205698584,0.48145351306466583,263,216.78870588531342,162832.20989325322,2.855932348471382,10,1,48,27450.278902842634,1,1,5,1.3749986622465684,6.5,2.407267565323329,0.3,1
stable,retail,peri-urban,8,143663.36180958754,87679.17579062485,0.38969007347304413,0.14451301668200198,0.0860376879567974,704,204.06727529770959,44995.72412840076,0.31320250035662134,1,0,96,12360.463494197778,0,0,1,0.026947218992971714,0.5,0.0860376879567974,0.4,0
stable,services,rural,16,94849.283678033,78965.89295163493,0.16745925863092884,0.10308271121459832,0.22928906765250529,300,316.16427892677666,49912.74185480039,0.526232143452235,0,0,100,21747.903822044173,0,0,0,0.12065927754094238,0.0,0.0,0.3,0
stable,services,urban,16,102769.15376664339,51888.55224825727,0.4950960444212672,0.1095385176055456,0.1170478420005463,490,209.73296687070078,55629.25613575219,0.5413030476252518,1,0,96,12028.907672607922,0,0,0,0.06335835359285466,0.5,0.0,0.3,0
growth,agriculture,urban,7,106753.8700726098,66929.82758600188,0.37304542176804617,0.25491953782862736,0.27219064472994375,410,260.37529286002393,99736.75456185588,0.9342682798667519,3,1,76,29057.40472248031,0,0,3,0.2542990854476667,3.0,0.8165719341898312,0.8,1
stable,retail,rural,11,103925.09195577209,58257.965322439915,0.4394234902651514,0.11220155605771549,0.15425707933418598,468,222.0621622986583,42936.95315437935,0.4131529002894916,0,1,88,16031.181154634109,0,0,3,0.06373175971710514,1.5,0.4627712380025579,0.4,0
growth,agriculture,peri-urban,7,116751.47860666804,85928.0232900013,0.26400912163613754,0.13675119285482573,0.323096355981592,259,450.77790967825496,78955.54512238014,0.6762701943020252,1,2,72,37721.97729327724,0,0,0,0.2185004354379475,3.5,0.0,0.8,1
stable,retail,peri-urban,6,135824.88916621153,106140.45787551744,0.21854927674094163,0.09933625699154426,0.21638664898807003,321,423.13049584489573,22816.87054275666,0.16798740409672056,0,0,100,29390.69261585253,0,0,0,0.036350231444694146,0.0,0.0,0.4,0
growth,manufacturing,urban,6,89946.87917317278,58354.807053489116,0.35123033072509535,0.13459966284275526,0.24391463953686604,532,169.07308115258041,97295.990813988,1.0817050208786692,0,1,88,21939.360610990483,0,0,3,0.2638436902528387,1.5,0.7317439186105981,0.6,1
stable,agriculture,urban,8,89475.6654549058,71674.35007594028,0.19895147231888513,0.04645654222299598,0.17015601259897475,611,146.44135099002585,40407.68152985033,0.4516052641174835,2,0,92,15224.8224584466,1,0,2,0.07684335101093784,1.0,0.3403120251979495,0.8,1
growth,agriculture,rural,4,115036.08109773703,81895.18696544379,0.2880912998430123,0.03805189466885123,0.3884744364751746,695,165.51954114782305,81623.20619432541,0.709544391771975,0,2,76,44688.57677875588,1,0,2,0.2756398577477385,3.0,0.7769488729503492,0.8,1
stable,agriculture,urban,15,131929.78418979901,120517.16857097483,0.08650522464590392,0.09738080677642044,0.14880144015266505,723,182.47549680470127,47375.4538766722,0.3590959703876734,0,0,100,19631.341886472394,0,0,0,0.05343399754670456,0.0,0.0,0.8,0
stable,agriculture,urban,11,105909.10303444967,60871.329174709485,0.42524931822990214,0.05504232699470969,0.23238143239964276,798,132.71817422863367,58162.422933531074,0.5491730292023363,1,0,96,24611.309067306767,0,0,0,0.12761761516128978,0.5,0.0,0.8,0
seasonal,agriculture,urban,2,58705.571080389054,31249.300355360392,0.46769446612538945,0.09620304389463662,0.4833442836629016,261,224.9255596949772,108696.86572430527,1.8515596343566805,5,2,56,28375.0022008722,0,0,1,0.8949407651272737,5.5,0.4833442836629016,0.8,1
stable,retail,peri-urban,16,145236.01395537148,84811.33003265465,0.41604476931792067,0.1036804501749676,0.05237032437836242,333,436.1441860521666,11610.052668587294,0.07993921309459004,2,0,92,7606.057162263176,0,0,1,0.004186442520314717,1.0,0.05237032437836242,0.4,0
growth,manufacturing,urban,8,92561.42328596683,72888.16498811854,0.21254273756214953,0.3205066685079763,0.36457060163856475,378,244.8714901745154,108132.95098213752,1.1682291298402223,4,0,84,33745.17377588678,0,0,3,0.4259019967175468,2.0,1.0937118049156942,0.6,1
seasonal,services,urban,7,61692.17066082538,50642.48651558817,0.17910999121730978,0.024599423289737413,0.59594014358377,181,340.84072188301315,102394.53491932747,1.6597654746544386,3,1,76,36764.84104160672,0,0,6,0.9891208752809503,3.0,3.5756408615026203,0.3,1
growth,retail,peri-urban,7,80931.04048501921,66211.8371080875,0.18187339849728396,0.2976737873301641,0.21642870958435137,592,136.70783865712704,91932.83692529693,1.135940380530684,2,0,92,17515.800657491607,1,0,2,0.245850110723013,1.0,0.43285741916870274,0.4,1
distressed,agriculture,rural,3,30185.532120422864,27665.93203661705,0.08347045444665552,-0.12224718383798178,0.781375914533302,194,155.5955263939323,80949.45859452357,2.6817303823428364,6,2,52,23586.24776626978,0,1,6,2.0954395300348754,6.0,4.688255487199812,0.8,1
stable,retail,urban,10,139304.29500871713,118528.00414545179,0.14914321817547146,0.10907932548758566,0.13850280372997842,781,178.36657491513077,76804.60727047239,0.551344143880605,0,1,88,19294.03543033536,1,0,0,0.07636270974756842,1.5,0.0,0.4,1
growth,services,urban,6,77405.59241586906,41331.703074374804,0.4660372489326583,0.1072711969625787,0.4305311327993631,270,286.68737931803355,68282.98199087157,0.8821453316191241,3,1,76,33325.517387809894,0,0,3,0.37979102891565136,3.0,1.2915933983980894,0.3,1
growth,retail,peri-urban,4,57393.99628824137,31800.566448818598,0.44592520985799067,0.40718499860152546,0.3285212689598923,273,210.23441863824678,97429.29318662967,1.6975519999918627,2,0,92,18855.148491292402,0,0,2,0.5576819371627298,1.0,0.6570425379197846,0.4,1
stable,manufacturing,urban,8,158166.62088450973,82292.69703903199,0.47970882491622197,0.08855355414517758,0.0527623753183601,542,291.8203337352578,64839.233322681364,0.4099425843460723,1,1,84,8345.246613945275,0,0,0,0.021629544494245957,2.0,0.0,0.6,0
stable,services,peri-urban,19,88404.69883931559,47959.1343479477,0.4575046917458738,-0.0469120943311305,0.05664139688953267,419,210.98973470003722,59161.976747331944,0.6692175588411287,0,0,100,5007.365633857283,0,1,1,0.037905417355764554,0.0,0.05664139688953267,0.3,0
stable,retail,urban,8,101847.75931351498,77777.32744095776,0.236337372906378,0.14906147550207502,0.16685665805064215,629,161.9201260946184,36637.609889081534,0.35972916965508345,3,0,88,16993.976748999274,1,0,0,0.06002320705197969,1.5,0.0,0.4,1
growth,retail,rural,7,59258.45510582933,47737.54676639514,0.19441796649708576,0.3173010135355381,0.21785559837570057,620,95.57815339649892,53043.228099974396,0.8951166209993967,1,1,84,12909.786195900037,0,0,5,0.19500616708385876,2.0,1.089277991878503,0.4,1
seasonal,retail,urban,2,62660.14598795634,44684.588134170466,0.28687385850075875,-0.3185030062107249,0.6429097792775008,380,164.89512102093775,74090.98515416535,1.1824259900129515,4,0,84,40284.82062661299,1,1,1,0.760193232251207,2.0,0.6429097792775008,0.4,1
stable,manufacturing,urban,11,107661.44641536367,71096.67846718023,0.3396273147503015,0.12702080394154808,0.11729792877014633,336,320.4209714742966,31840.78090903226,0.2957491466925756,2,0,92,12628.464672920254,0,0,0,0.03469076234257729,1.0,0.0,0.6,0
stable,agriculture,urban,18,139099.69481331843,95431.61067663983,0.3139337163556271,0.09268733531331497,0.17659247253630578,794,175.18853251047662,8379.863682417457,0.06024358064669964,2,0,92,24563.95903612945,1,0,3,0.01063856286084103,1.0,0.5297774176089174,0.8,0
stable,manufacturing,urban,14,145646.23451339142,83300.81373549293,0.4280606428734424,0.13785353158762254,0.08399928362668381,537,271.222038199984,38207.5887112714,0.2623314556598331,0,0,100,12234.17936204887,1,0,0,0.02203565434817115,0.0,0.0,0.6,0
growth,retail,urban,3,62913.06779732443,36559.694337518544,0.4188855254158603,0.09930462583853986,0.3906547673217069,346,181.8296757148105,82167.41215749437,1.3060468203871118,2,0,92,24577.289861858546,1,0,0,0.5102134167295823,1.0,0.0,0.4,0
distressed,services,urban,3,30542.405733628268,16933.308403980605,0.44558039888336515,-0.11046363745261475,0.8123570008624994,366,83.44919599351985,33067.78710867459,1.082684428891133,8,1,56,24811.337120895867,1,1,4,0.8795262755345288,5.5,3.2494280034499976,0.3,1
stable,services,peri-urban,11,115872.96238559173,64071.98141578332,0.4470497681541076,0.09065646089722905,0.10681063025809955,630,183.92533711998686,66515.95653291023,0.5740420816338876,2,0,92,12376.464142278115,0,0,1,0.06131379653398696,1.0,0.10681063025809955,0.3,0
stable,agriculture,peri-urban,17,132278.62413281208,97144.71853630226,0.26560531474257115,0.08746805971183516,0.07618953520138419,466,283.8597084395109,56272.00546489454,0.425405131281042,1,0,96,10078.246889757555,0,0,1,0.032411419224586416,0.5,0.07618953520138419,0.8,0
distressed,retail,urban,6,61049.16238122843,52769.84992865808,0.13561713428382927,-0.0733917961133409,0.8577339848733593,143,426.91721944914985,117418.98635386379,1.9233513085835245,6,1,64,52363.94132243184,1,1,5,1.6497237822227366,4.5,4.288669924366796,0.4,1
distressed,services,peri-urban,2,50761.731761614064,42717.55580933861,0.15846929710854435,-0.18452669426617402,0.8711245684277669,277,183.25534931990637,154521.23335982356,3.0440496806823334,7,2,48,44219.79167348212,1,1,4,2.651746464357079,6.5,3.4844982737110675,0.3,1
growth,manufacturing,rural,5,99387.65177232662,83952.25583822245,0.15530496655120668,0.035066780877884424,0.424609263614181,553,179.72450591740798,88305.89943324606,0.8884997065383312,2,0,92,42200.91763139026,1,0,1,0.37726520611465675,1.0,0.424609263614181,0.6,1
growth,agriculture,rural,6,106543.84152623212,76181.04373356118,0.2849793789835833,0.141847581775616,0.24146140399353475,482,221.04531436977618,71700.31410768576,0.6729653547364579,2,0,92,25726.225561788677,1,0,1,0.1624951593936723,1.0,0.24146140399353475,0.8,1
stable,agriculture,peri-urban,19,110663.44139257845,71244.32894900448,0.35620718050629474,0.09741383082019096,0.22498523912927176,442,250.3697769062861,52528.07576065247,0.4746651206545184,2,0,92,24897.640824577415,0,0,1,0.10679264567678146,1.0,0.22498523912927176,0.8,0
stable,retail,urban,8,138193.55449660285,123474.36090306925,0.10651143352634035,0.12621029932691175,0.23152273269377405,482,286.7086192875578,54081.82629762291,0.3913483989512143,1,0,96,31994.94937771948,0,0,1,0.09060605076051843,0.5,0.23152273269377405,0.4,0
stable,services,rural,14,121730.30318418711,105724.24156804396,0.13148789740484568,0.0851424126509517,0.18560911563663196,367,331.690199411954,32662.579474543316,0.26831921567731887,1,0,96,22594.253920196054,0,0,0,0.04980249233018187,0.5,0.0,0.3,0
stable,retail,urban,13,110398.05099224584,72788.13013206437,0.3406755873146993,0.058061874964838375,0.11718679016882586,634,174.12941796884203,38442.649891921195,0.3482185559111124,2,0,92,12937.19323667565,0,0,2,0.04080661484444708,1.0,0.2343735803376517,0.4,0
seasonal,retail,rural,7,60719.83607951954,38961.067087886484,0.35834696528392257,0.29062285979629343,0.7471603163805287,434,139.9074564044229,69773.09444178516,1.1490988603857453,4,0,84,45367.45193574766,1,0,3,0.8585610680783184,2.0,2.241480949141586,0.4,1
growth,agriculture,rural,3,111703.04289247897,79210.58332196953,0.2908824928053699,0.22314331407211246,0.37724651973501233,487,229.36969793116833,39230.38320378059,0.35120245776600945,6,1,64,42139.5841749985,0,0,4,0.1324899049146097,4.5,1.5089860789400493,0.8,1
stable,agriculture,rural,12,120520.90550437904,93861.75845753548,0.22119935902634683,0.11166371258229557,0.23979454582329646,338,356.5707263443167,41689.950623875266,0.3459146813526097,1,0,96,28900.255797635004,0,0,1,0.08294845390855936,0.5,0.23979454582329646,0.8,1
stable,services,urban,9,88149.6668644654,63104.3609945988,0.2841225243468592,0.1644677544848786,0.2234258551788308,767,114.9278577111674,24226.826157589276,0.2748374102744966,0,0,100,19694.914702922226,0,0,1,0.06140578342571458,0.0,0.2234258551788308,0.3,0
stable,services,urban,5,107637.3529551594,78996.57764379075,0.26608583846631845,0.08990240838160539,0.24141228469328074,675,159.46274511875467,41011.194320205315,0.3810126614437476,1,0,96,25984.979295242083,0,0,0,0.09198113709620259,0.5,0.0,0.3,0
growth,services,peri-urban,8,59393.79680322787,33750.66785924062,0.4317475952740174,0.2634792539000582,0.29108722032012546,313,189.7565393074373,86861.97944037037,1.4624756138784123,1,0,96,17288.775215709957,0,0,0,0.4257079612298361,0.5,0.0,0.3,0
stable,retail,urban,13,117566.12351890808,101968.13670528239,0.13267416111680394,0.046204224751866765,0.10201367814133222,316,372.04469468008887,17491.795515040314,0.1487826168924173,2,0,92,11993.352684981997,1,0,1,0.015177861992688198,1.0,0.10201367814133222,0.4,1
stable,agriculture,urban,9,119903.64583667886,83814.61147021932,0.30098362826778874,0.13359577150060353,0.17562670000154224,449,267.0459818188839,64279.110186472375,0.536089705512601,0,0,100,21058.281636449567,0,0,2,0.0941516658839767,0.0,0.35125340000308447,0.8,1
growth,retail,urban,3,69462.71053795189,50929.18265678661,0.2668126212990096,0.37755428139532776,0.3331147045666752,272,255.37761227188196,14634.72835912893,0.21068467161431959,2,0,92,23139.05029925032,0,0,2,0.07018216214153104,1.0,0.6662294091333504,0.4,0
stable,services,urban,7,91709.04663887716,68122.1135341939,0.25719309020364767,0.07455514874513841,0.1643996073757164,434,211.3111673706847,38394.87666892805,0.41865964238092684,0,0,100,15076.93126023267,0,0,1,0.06882748083148221,0.0,0.1643996073757164,0.3,0
stable,services,peri-urban,5,123544.17474641763,62526.958469471356,0.4938898689653967,0.07843621270206157,0.13767986789251485,438,282.0643259050631,58346.16515317594,0.4722696579821364,0,0,100,17009.54565797655,0,0,0,0.0650220241206237,0.0,0.0,0.3,0
stable,retail,urban,18,153012.80837038497,124534.36292567977,0.18611804951497832,0.1709814892179946,0.1391289476239789,395,387.3741984060379,61945.932931556184,0.40484148739763653,3,0,88,21288.51100156121,0,0,0,0.056325170096159484,1.5,0.0,0.4,0
stable,agriculture,peri-urban,14,102672.25195501388,58379.66575607292,0.43139782517235403,0.09359582658038328,0.20676614057912884,739,138.93403512180498,35050.910991912766,0.34138640503639106,0,0,100,21229.145281306137,0,0,2,0.07058714941555785,0.0,0.4135322811582577,0.8,0
stable,services,rural,14,131233.43465761497,102061.8198220194,0.22228797799664118,0.08126579987787527,0.15153842002155418,545,240.79529294975222,20603.259428294998,0.15699702962166945,1,0,96,19886.907342016842,0,0,1,0.023791081816944927,0.5,0.15153842002155418,0.3,0
stable,manufacturing,peri-urban,9,145556.34552598518,124651.59140828246,0.1436196686730551,0.012731863677578975,0.09123544147251826,318,457.7243569999534,56364.32227468298,0.3872337002622853,2,0,92,13279.897443189666,0,0,1,0.03532943759646641,1.0,0.09123544147251826,0.6,1
distressed,services,rural,7,42301.45074505543,29363.05935302758,0.3058616469209441,-0.25226766531916744,0.5234277573890888,357,118.49145866962306,71953.03975792561,1.7009591512966282,5,1,68,22141.753497789363,0,1,6,0.8903292339736418,4.0,3.1405665443345328,0.3,1
distressed,services,rural,3,81094.86442673918,61987.29717511304,0.23561994198643554,-0.4117347466440936,0.47180466990891134,180,450.5270245929954,152016.55688649113,1.8745522045211922,4,2,60,38260.935742165595,1,1,9,0.8844224840811431,5.0,4.246242029180202,0.3,1
